n_policy,pack_PPO_BipedalWalker1_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker2_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker3_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker4_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker5_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker6_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker7_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker8_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker9_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker10_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker11_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker12_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker13_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker14_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker15_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker16_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker18_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker19_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker20_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker23_norm_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker1_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker2_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker3_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker4_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker5_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker6_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker7_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker8_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker9_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker10_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker11_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker12_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker13_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker14_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker15_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker16_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker18_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker19_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker20_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker23_best_last_deg_paired_diff_probpos,pack_PPO_BipedalWalker1_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker2_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker3_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker4_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker5_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker6_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker7_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker8_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker9_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker10_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker11_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker12_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker13_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker14_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker15_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker16_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker18_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker19_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker20_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker23_best_last_deg_paired_diff_KDEprobpos,pack_PPO_BipedalWalker1_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker2_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker3_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker4_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker5_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker6_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker7_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker8_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker9_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker10_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker11_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker12_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker13_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker14_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker15_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker16_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker18_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker19_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker20_norm_from_mean_worsening_to_improvement_reward_diff,pack_PPO_BipedalWalker23_norm_from_mean_worsening_to_improvement_reward_diff
10,0.3562261541605365,0.0599204283346767,0.3415494733303026,0.2594115825021829,0.842956091355739,0.2369827007103424,0.0572434350589611,0.277264055972882,0.2084375123128773,0.4459133297500737,0.2602173247770381,0.3404520240028486,0.1442715932456774,0.3761584008162361,0.2453776942853918,0.0618402142460436,0.8177126819909843,0.0859321846385957,0.7897179609706207,0.7880300351166897,1.0,0.946,1.0,1.0,0.836,1.0,0.89,1.0,0.99,1.0,0.86,1.0,1.0,1.0,0.998,0.992,0.976,0.85,1.0,0.996,1.0000000000000004,0.9385752094735134,1.0000000000000004,1.0000000000000004,0.7335131821991703,0.9999350823581472,0.874772887639603,1.0000000000000004,0.9900000000000004,0.9912398299305704,0.8598105789029629,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.998590825691074,0.9879478634409906,0.9747586407568352,0.8164630872028309,1.0000000000000004,0.9662498453204548,1.0,0.1488217989086452,0.9720503271808202,0.488776282002776,1.0,0.4965250217319937,0.133195116519563,0.7737800450066178,0.288048209455674,0.7800544652782001,0.3622617138184435,0.8029424751258583,0.4252237354146386,0.8908048152543154,0.6663456852051486,0.1061321426418595,1.0,0.1106393872105129,1.0,1.0
11,0.1204826657126935,0.0440500805271839,0.1916070667189754,0.2341523920151228,0.8232769537423684,0.2193644721024315,0.0073991722706067,0.4065442235540716,1.0,0.2565051953947224,0.8793302987026133,0.4038758668132884,0.2442598872507864,0.2112881640565393,0.0,0.1341589502884665,1.0,0.9349614366448096,0.7950778753790966,0.1316899081760039,0.73,0.794,1.0,1.0,0.766,1.0,0.59,1.0,0.936,1.0,0.86,1.0,1.0,0.95,0.0,0.354,1.0,0.894,1.0,0.274,0.7259750587021014,0.7901982405302139,1.0000000000000002,1.0000000000000004,0.718783005101039,0.999988255882872,0.5930404297835796,1.0000000000000004,0.9468631061017307,0.9995297757286138,0.8778708721712043,1.0000000000000004,1.0000000000000004,0.942802020089172,0.0,0.4767579043115924,1.0000000000000004,0.9228358271258222,1.0000000000000004,0.3950619981920371,0.4125814844502657,0.1181758629303234,0.5667899617248484,0.4627321240164218,1.0,0.4812847950168901,0.0187523247215861,1.0,1.0,0.4703218310377451,1.0,0.9563084601663508,0.7371317877434617,0.5221034706094299,0.0,0.2460296804833689,1.0,1.0,1.0,0.2446945790044958
12,0.0,0.0,0.2857204978422905,0.1306261080140605,0.9814654133045376,0.0,0.0,0.3581160247872975,1.0,0.9364566779643164,0.5363487803179212,0.0,0.2378397953011517,0.0,0.0,0.1730675578542959,0.1457804545842,0.9440165373406076,0.3728191018991386,0.0,0.0,0.0,1.0,1.0,0.9,0.0,0.0,0.998,0.938,1.0,0.86,0.0,1.0,0.0,0.0,0.578,0.966,0.958,1.0,0.0,0.0,0.0,1.0000000000000004,1.0000000000000004,0.8347145335205175,0.0,0.0,0.9940597458427104,0.9540411305316224,1.0000000000000004,0.8624199714900791,0.0,1.0000000000000004,0.0,0.0,0.6333956219906072,0.975772116155009,0.927157380658717,0.9999999422179672,0.0,0.0,0.0,0.8553719382094742,0.2737661152618485,1.0,0.0,0.0,0.9892233643872144,1.0,1.0,0.7483570019238241,0.0,0.7336861749391044,0.0,0.0,0.3349719387141979,0.2357074037922489,1.0,0.641137305964712,0.0
13,0.933956479080664,0.0,0.0,0.7932415304221871,0.4375360798273151,0.0,0.7550509578457755,0.0,0.0644048706839555,0.9580585445065036,0.1807573227154439,0.0,0.0,0.0,1.0,0.0,0.1040701786538928,0.2679874378321832,0.1966455573831593,0.0,0.94,0.0,0.0,1.0,0.728,0.0,0.844,0.0,0.972,1.0,0.86,0.0,0.0,0.0,1.0,0.0,0.852,0.848,1.0,0.0,0.9472357990824078,0.0,0.0,0.9999995010443468,0.6530686128384493,0.0,0.8665833837935164,0.0,0.9273128384941224,1.0000000000000004,0.8543236925687925,0.0,0.0,0.0,1.0000000000000004,0.0,0.8193965388322927,0.7741231752836895,1.0000000000000004,0.0,1.0,0.0,0.0,1.0,0.5864267650703691,0.0,1.0,0.0,0.1006215890656696,1.0,0.2664386646625669,0.0,0.0,0.0,1.0,0.0,0.1788955839017534,0.3509485883526626,0.3549512983693022,0.0
14,0.3334209555342881,0.0,0.0,0.871191822651953,0.4708745502365379,0.0,0.0,0.0,0.0,0.9352622250906086,0.7256273684490138,0.0,0.0603593739088522,0.0,0.940795079721926,0.0,0.9975777113144274,0.9872767142251646,0.2200097592172757,0.0,0.45,0.0,0.0,1.0,0.62,0.0,0.0,0.0,0.0,0.996,0.862,0.0,0.76,0.0,1.0,0.0,1.0,0.98,1.0,0.0,0.5360427570172662,0.0,0.0,1.0000000000000004,0.6062918735453278,0.0,0.0,0.0,0.0,0.9964114641982412,0.8705906155718155,0.0,0.7294452465817989,0.0,1.0000000000000004,0.0,1.0000000000000004,0.9463515448644724,1.0000000000000004,0.0,0.6221622597626101,0.0,0.0,1.0,0.6470220947287751,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1224462398966821,0.0,1.0,0.0,1.0,1.0,0.4137538779546686,0.0
15,0.4544502392937808,0.7408077191147325,0.0370867276921658,0.3077129937441511,0.0,0.0,0.7409704995056534,0.0,1.0,0.6642611842345343,0.5823297183631545,0.0,0.0,0.0019250461455806,0.0,1.0,0.0,0.1000722048213775,0.2469255595304449,0.0,0.58,0.864,0.488,1.0,0.0,0.0,0.814,0.0,1.0,0.956,0.862,0.0,0.0,0.486,0.0,1.0,0.0,0.858,1.0,0.0,0.6153193880755397,0.8443385333351879,0.5035783299491278,1.0000000000000004,0.0,0.0,0.8598216679654284,0.0,1.0000000000000004,0.9415828436989474,0.8661890058637223,0.0,0.0,0.4908888572879216,0.0,1.0000000000000004,0.0,0.7543740946417479,1.0000000000000004,0.0,0.8561356090474527,1.0,0.0552396842847388,0.602249509206211,0.0,0.0,1.0,0.0,1.0,1.0,0.862244659548672,0.0,0.0,0.0033908133308612,0.0,1.0,0.0,0.1359460538140057,0.4804562728719369,0.0
16,0.0,0.0,0.0,0.2309039013631312,0.0,0.0061947562895391,0.6054130670245111,0.0,0.8670017966291755,0.4353619970864001,0.8656860829681264,0.0,0.0,0.0,0.8411730402145111,0.890721922208243,0.8816776938296603,0.8101150019228573,0.9520916410932097,0.0,0.0,0.0,0.0,1.0,0.0,0.572,0.664,0.0,1.0,1.0,0.888,0.0,0.0,0.0,0.942,1.0,1.0,0.918,1.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.576068867693518,0.7493128366886619,0.0,1.0000000000000004,0.9999528840884958,0.8906355778381223,0.0,0.0,0.0,0.94048690726257,1.0000000000000004,0.9997056728175254,0.8844819520090972,0.9997076155586916,0.0,0.0,0.0,0.0,0.466975626484333,0.0,0.0102667577099842,0.8695811679336594,0.0,1.0,0.7066223397381627,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
17,0.0,0.8268553079194636,0.0110505955499142,0.2342309787589822,0.9932818201102952,0.0682397202994264,0.0,0.0,0.0,0.3766842450994686,0.1107817678255003,0.0,0.0,0.0391898091035593,0.0,0.7764331815617637,0.0668001594609906,0.0,0.1977627922258133,0.1236172586419297,0.0,0.906,0.344,1.0,0.968,0.97,0.0,0.0,0.0,1.0,0.82,0.0,0.0,0.796,0.0,1.0,0.926,0.0,1.0,1.0,0.0,0.921235134955783,0.408560694045215,1.0000000000000004,0.9672107408124326,0.965373880178264,0.0,0.0,0.0,0.9999954427632533,0.7982776919911727,0.0,0.0,0.7734389370762464,0.0,1.0000000000000004,0.9056780397788652,0.0,1.0000000000000004,0.9998253571358736,0.0,1.0,0.017229148944854,0.4879718847337151,1.0,0.1189570677273544,0.0,0.0,0.0,0.6248752353908693,0.1692429280445631,0.0,0.0,0.075187384866848,0.0,1.0,0.0867403445852898,0.0,0.3797900448506524,0.18196874605847552
18,1.0,0.0,0.0081469169473911,0.0,1.0,0.0854174762591231,0.3305404469279954,0.0129813384257949,0.0,0.3131211378915882,0.0,0.0,0.0,0.0,0.0,0.7450947217444206,0.114553991690267,0.0,0.2435641444300552,0.0266097985300833,1.0,0.0,0.242,0.0,1.0,0.932,0.632,0.654,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.968,0.0,1.0,0.756,0.998416550220113,0.0,0.3261204328369402,0.0,1.0000000000000004,0.8982237414855245,0.6557839735972841,0.6560058535868096,0.0,0.9999999999856016,0.0,0.0,0.0,0.0,0.0,1.0,0.9120553705793308,0.0,1.0000000000000004,0.7476366990618815,1.0,0.0,0.0133981910916015,0.0,1.0,0.1558845234837066,0.5029131352725511,0.0250260019039439,0.0,0.5329103990928034,0.0,0.0,0.0,0.0,0.0,1.0,0.1557258747287112,0.0,0.4812292288144462,0.041256873893583575
19,1.0,0.9482817230969984,0.0,0.0,0.6327329521595263,0.0940454972382451,0.0,0.0802407573674415,0.0,0.0,0.0,0.0258161132489732,0.0224046127717216,0.0,0.0065175745092869,0.0,0.1288000684751135,0.0,0.262621613238535,0.0,1.0,0.964,0.0,0.0,0.732,0.982,0.0,0.692,0.0,0.0,0.0,0.76,0.706,0.0,0.254,0.0,0.992,0.0,1.0,0.0,0.9999523253591892,0.9503918325819508,0.0,0.0,0.7584595223997133,0.9770204203309026,0.0,0.6193119203498323,0.0,0.0,0.0,0.6627762407953418,0.6786491687893198,0.0,0.384616729002449,0.0,0.9911254811704996,0.0,1.0000000000000004,0.0,1.0,1.0,0.0,0.0,0.907700388952491,0.1790462454435176,0.0,0.1615183426307848,0.0,0.0,0.0,0.0439634032518256,0.0439932840298353,0.0,0.0105097225954805,0.0,0.1826245598193357,0.0,0.5316724426847949,0.0
20,1.0,0.2130203580763195,0.0,0.0,0.0,0.2239971830940315,0.5548609313760562,0.0671121405473226,0.8866708577808048,0.0,0.0,0.0494619290130723,0.0607028435171526,0.8596482192165436,1.0,0.3545706111939468,0.8168424773950846,0.2689024116101788,0.2686217165375823,0.0,1.0,0.448,0.0,0.0,0.0,0.928,0.972,0.568,0.998,0.0,0.0,0.28,0.846,1.0,1.0,0.928,1.0,0.458,0.996,0.0,0.9999977992117,0.5464439371938474,0.0,0.0,0.0,0.8361352220250216,0.9147469340843322,0.5557873069010425,0.8364112272749389,0.0,0.0,0.4390470012807622,0.8037440375094993,0.9999999999999012,1.0000000000000004,0.780359741623746,1.0000000000000004,0.5634170150531754,0.9956113574757876,0.0,1.0,0.347321971173491,0.0,0.0,0.0,0.4384258304119722,0.8471346402374459,0.140894360172863,1.0,0.0,0.0,0.0880715389835757,0.1244132602266384,1.0,1.0,0.4653873911108527,1.0,0.3401829402937904,0.5558951811296899,0.0
21,0.9934674501922182,1.0,0.0059598810436811,0.0,0.0348927414184346,0.6922990745362839,0.1458731509735042,0.0,0.8055305559221844,0.0,0.0,0.1444662224759321,0.0956140814658104,0.0,1.0,0.0072512617402447,0.281654903704481,0.0,0.0,0.0,1.0,1.0,0.218,0.0,0.388,0.922,0.756,0.0,0.982,0.0,0.0,0.362,0.478,0.0,1.0,0.492,0.994,0.0,0.0,0.0,0.9999974198810724,0.9916464051331012,0.3473624535258226,0.0,0.4376945325274104,0.9307140930091584,0.6985448563366174,0.0,0.7822152877678525,0.0,0.0,0.5386571631625449,0.5272022252286864,0.0,0.9999999989995412,0.5013173998664127,0.9935560382291976,0.0,0.0,0.0,1.0,1.0,0.0106410125818493,0.0,0.0435753210891097,1.0,0.2308689130792184,0.0,1.0,0.0,0.0,0.2662237214539222,0.2033990737307266,0.0,1.0,0.0099662564763454,0.4075526068692258,0.0,0.0,0.0
22,0.9772286444772904,0.0,0.1117899805400964,0.0,1.0,0.6202012151666101,0.7592564755027504,0.1127853604559823,0.0,0.2214666237346862,0.0,0.0,0.0913542127221414,0.2249290989006883,0.9852459025983552,0.0346519267530157,1.0,0.0,0.0,0.0,1.0,0.0,0.364,0.0,1.0,0.852,1.0,0.316,0.0,0.882,0.0,0.0,0.372,0.53,1.0,0.866,1.0,0.0,0.0,0.0,0.9999771637646968,0.0,0.5032121256816773,0.0,0.9950323654850548,0.8590695283321759,0.998704423159928,0.4355909363105869,0.0,0.7013819970436954,0.0,0.0,0.4666575783077157,0.6207634801050597,1.0000000000000004,0.8474107863867565,1.0000000000000004,0.0,0.0,0.0,1.0,0.0,0.2067907188903053,0.0,1.0,1.0,1.0,0.2522081755468469,0.0,0.2920998319582832,0.0,0.0,0.2013915994245941,0.4518490818331903,1.0,0.0496834636067052,1.0,0.0,0.0,0.0
23,0.7360413392320825,0.9856388083522594,0.7268837565676394,0.0331385813784197,0.0,0.4046269266606664,0.8369543688030293,0.573355507734119,0.9266660281780812,0.0659790105573963,0.0,0.0,0.1494066782812683,0.4905174842008753,0.9555160350042282,0.0427851985021093,0.2614670686838305,0.0,0.0,0.0,0.894,1.0,0.794,0.56,0.0,0.814,0.998,0.676,1.0,0.874,0.0,0.0,0.406,0.882,1.0,0.916,0.996,0.0,0.0,0.0,0.8883953480966137,0.9886974509319828,0.8499238491069152,0.5563762369252958,0.0,0.8078679728990554,0.9977902758351256,0.7343407293116656,0.9997319953353856,0.7136127106197525,0.0,0.0,0.5137237308933387,0.8833660850102278,0.9999999999990804,0.8921024082617851,0.9962317381059862,0.0,0.0,0.0,1.0,1.0,1.0,0.052739855234106,0.0,0.7802363980552021,1.0,1.0,1.0,0.0904632417272307,0.0,0.0,0.3388371580632172,0.9859773818997,1.0,0.0638417289149637,0.3860719431090628,0.0,0.0,0.0
24,0.0641785616342234,1.0,0.0,0.0,1.0,0.4722399262163141,0.9364663170132168,0.0,0.9329066002318478,0.0355642666080681,0.1363929829905101,0.0,0.0595540517741153,0.0,0.9497670212426532,0.0404865560346643,0.2476679810272451,0.0,0.016427244302863,0.3619308630843073,0.418,1.0,0.0,0.0,0.996,0.852,1.0,0.0,1.0,0.942,0.778,0.0,0.282,0.0,1.0,0.91,0.994,0.0,0.84,0.71,0.432016330706803,0.9917123456099292,0.0,0.0,0.997528554130718,0.8485494412790172,1.0000000000000004,0.0,1.0000000000000004,0.936347476018554,0.6640874885191201,0.0,0.3845505042155709,0.0,0.9999999999990709,0.8829350230107704,0.9942930256081286,0.0,0.8013696857485026,0.6909272785322252,0.0997119313982393,1.0,0.0,0.0,1.0,0.9138811339391152,1.0,0.0,1.0,0.050690607066597,0.2012472735825306,0.0,0.1399020018863996,0.0,1.0,0.062770975225768,0.3752168049455297,0.0,0.0260093100194892,0.6221303449493288
25,0.236740092795085,0.8622667238300176,0.0299285407666296,0.0213529856166245,0.0377588128821522,0.7397410822318166,0.7810942215715772,0.689622269409779,0.9424304671412854,0.0220458394361275,0.004383649792604,0.0,0.0,0.4549975220462094,0.9745714636604174,0.151514994054825,0.1292469757893197,0.0,0.0,0.2176761090324873,0.62,0.972,0.27,0.866,0.87,0.962,1.0,0.884,1.0,0.838,0.464,0.0,0.0,0.686,1.0,0.514,0.98,0.0,0.0,0.732,0.6330198654761946,0.9433719899247356,0.4057956077896413,0.7693251365501779,0.8179870255066914,0.9625918898959852,0.9999491239235938,0.8673066528380955,0.9999999977609328,0.8302667413186142,0.4848998065140668,0.0,0.0,0.7283853469907562,1.0000000000000004,0.5699115817361494,0.9160699360427772,0.0,0.0,0.6629897886361742,0.3769808206669506,1.0,0.0569363051376215,0.0366164728930193,0.046488097015082,1.0,1.0,1.0,1.0,0.0326383423113859,0.006725039215545,0.0,0.0,0.9409124981186322,1.0,0.2420333553830124,0.2020588358192919,0.0,0.0,0.3833964355695134
26,0.2624087866473208,0.0,0.1555953421266286,0.0,0.0180540505730625,0.5651109369012931,0.7426210765664369,0.766974386630532,0.9641070562052674,0.0,0.05145794208129,0.0,0.921844622428589,0.8512532751210558,0.9863939745373864,0.1406941909548486,0.0,0.0,0.0,0.0,0.684,0.0,0.428,0.0,0.786,0.942,0.992,0.938,1.0,0.0,0.796,0.0,0.984,0.966,1.0,0.448,0.0,0.0,0.0,0.0,0.686241291283844,0.0,0.522113197789087,0.0,0.7183128798142312,0.9420816237876272,0.992059610346733,0.9320146209625813,1.0000000000000004,0.0,0.6842145844225564,0.0,0.9854387895245084,0.9672106193974148,1.0000000000000004,0.5289078231295398,0.0,0.0,0.0,0.0,0.4270630759986181,0.0,0.3039305149741442,0.0,0.0230630839572253,1.0,1.0,1.0,1.0,0.0,0.0817306907699397,0.0,1.0,1.0,1.0,0.2313919339970876,0.0,0.0,0.0,0.0
27,0.9720266936703338,0.0576283014049465,0.1199697478088702,0.1812504353070089,1.0,0.4870432240098519,0.933293891160154,0.9025504126260327,0.0,0.0198358769635239,0.0498467656408889,0.0162941529481579,0.0496990610452534,0.8324736151800951,0.9528357152772116,0.079297789461073,0.0568730858731916,0.0,0.102956503580307,0.0,1.0,0.444,0.394,0.45,1.0,0.84,1.0,0.97,0.0,0.846,0.898,0.37,0.382,0.948,1.0,0.338,0.19,0.0,0.178,0.0,0.999908375928124,0.5315582620797723,0.4779721093557386,0.5654932481163335,0.9987103355852784,0.8342863353406966,1.0000000000000002,0.9649203589915324,0.0,0.8138570280777644,0.8061462474496686,0.4644502917690418,0.4482616235426484,0.944752319705294,0.9999999999991572,0.4193502141239577,0.3344234250473864,0.0,0.3645196817013565,0.0,1.0,0.0810766248010022,0.2409298499761761,0.3297160038889238,1.0,0.9270441048054489,1.0,1.0,0.0,0.0312414048581675,0.081863893407485,0.0334881657599606,0.1197477208353848,1.0,1.0,0.134596788577611,0.0925987638599684,0.0,0.1714690494038142,0.0
28,0.4256031925389203,0.0,0.2938065063927326,0.0,0.9680535543912832,0.7205105891649952,0.6229040176228304,0.7402990377585109,0.0,0.0,0.0189828257520748,0.026457738764804,0.2060503172979378,0.9035677920011954,0.9561844065657698,0.2642710036580128,0.0,0.0,0.0,0.1318567797453697,0.818,0.0,0.59,0.0,0.996,0.926,0.948,0.888,0.0,0.0,0.754,0.408,0.53,1.0,1.0,0.572,0.0,0.0,0.0,0.86,0.8179155742356596,0.0,0.6553258656753151,0.0,0.9978558578027512,0.9243955716550344,0.9425212221379824,0.8802716882007335,0.0,0.0,0.6615319610570858,0.4839576613552145,0.5862497120813822,0.9989799649492924,0.99999999999654,0.6343528607641281,0.0,0.0,0.0,0.6566170573927577,0.6861601534348939,0.0,0.5984991427139125,0.0,1.0,1.0,0.9257453346588804,1.0,0.0,0.0,0.0322532109634006,0.0562094933738583,0.5052418354708129,1.0,1.0,0.4572574603352444,0.0,0.0,0.0,0.237313424174716
29,0.8620246722927027,0.0,0.3365121859084487,0.0,0.0,1.0,0.0781298641677979,0.4915426898503038,0.0,0.0,0.0424198438504588,0.027861775004668,0.6303922245946193,0.8654614428491048,0.7493030000152158,0.5833294417975194,0.0,0.0,0.0,0.0,0.986,0.0,0.598,0.0,0.0,1.0,0.558,0.75,0.0,0.0,0.754,0.518,0.854,1.0,0.91,0.928,0.0,0.0,0.0,0.0,0.9809586395150482,0.0,0.6622844066896858,0.0,0.0,1.0000000000000004,0.5443604395082142,0.7421846037703304,0.0,0.0,0.6426317096201837,0.5251193692793825,0.8551856147512111,0.9972291904186446,0.9089888483472888,0.9284531671021096,0.0,0.0,0.0,0.0,1.0,0.0,0.6927553853123188,0.0,0.0,1.0,0.1196396961649049,1.0,0.0,0.0,0.074374899950095,0.0611087559466437,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
30,0.637956771314014,0.9877773782789452,0.3820567509510469,0.0,0.0,0.58798203732307,0.4792317659580555,0.239735657933224,0.0,0.0903377864530903,0.0499712890106968,0.0553019537640739,1.0,0.8603894637339257,0.9848688154938272,0.5482988800097129,0.0004169116484073,0.0,0.1692901465514268,0.0,0.9,1.0,0.688,0.0,0.0,0.884,0.888,0.67,0.0,0.358,0.782,0.36,1.0,1.0,1.0,0.914,0.596,0.0,0.49,0.0,0.8936656932419389,0.9999795967690032,0.7271527911190564,0.0,0.0,0.8808051671580011,0.8819390930825746,0.6658894631089227,0.0,0.4889849791497708,0.6454336084946607,0.483212331935539,0.9999917116095062,0.9968741792741542,1.0000000000000004,0.911255621070738,0.5273126487947827,0.0,0.5682402092543447,0.0,1.0,1.0,0.7919689541296169,0.0,0.0,1.0,0.7401992472868294,0.4982532351310925,0.0,0.1467642926477042,0.0902717399783433,0.1248312220251187,1.0,1.0,1.0,0.9499861863213448,0.000652492179207,0.0,0.2784881023524427,0.0
31,0.6050082214749154,0.91488443109954,0.512975722915361,0.0,0.0,0.8818015336026093,0.057268530880071,0.0359840042213889,0.1292568106570347,0.0,0.201477067236919,0.0244511812274546,0.2615100557431505,0.0,0.0,0.3872425834871843,0.0,0.0606123104457322,0.0,0.0,0.896,1.0,0.8,0.0,0.0,0.95,0.538,0.532,0.336,0.0,0.384,0.386,0.672,0.0,0.0,0.834,0.0,0.39,0.0,0.0,0.8910986018774343,0.9997750310108524,0.8210576753736314,0.0,0.0,0.9497000691277516,0.5284855220872249,0.5312749560836401,0.4792100998899823,0.0,0.5739772282440978,0.463319578795638,0.6725270602678253,0.0,0.0,0.826911827831053,0.0,0.4696742604700763,0.0,0.0,0.9635441431937386,1.0,1.0,0.0,0.0,1.0,0.0910478997102385,0.0770138432788372,0.1727206111252679,0.0,0.3713435897474583,0.0568719788910464,0.616666590078009,0.0,0.0,0.6779100600937943,0.0,0.0973899973929998,0.0,0.0
